age,job,education,housing,loan,winter,spring,summer,autumn,cellular,telephone,anxiety,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,euribor3m,divorced,married,single,subscribed?
45,2,5,False,False,0,0,1,0,1,0,1,114.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
44,2,3,False,False,0,0,1,0,1,0,4,262.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
51,1,4,False,False,0,0,1,0,1,0,2,221.0,9.0,False,False,1.4,93.444,-36.1,5228.1,4.967,0,1,0,False
50,0,4,False,False,0,0,1,0,1,0,3,74.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
41,0,0,False,False,1,0,0,0,1,0,3,604.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
29,2,2,True,False,0,0,1,0,0,1,3,120.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
44,2,2,False,False,0,1,0,0,1,0,1,296.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.291,0,1,0,False
30,0,4,False,False,0,1,0,0,1,0,4,1357.0,4.0,False,True,-1.8,92.893,-46.2,5099.1,1.25,0,1,0,True
39,0,0,True,True,0,0,1,0,1,0,4,123.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
39,2,5,True,False,0,0,1,0,0,1,4,23.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.967,0,1,0,False
50,0,0,False,False,0,0,1,0,0,1,1,209.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
80,0,3,True,False,0,0,0,1,1,0,3,169.0,1.0,False,False,-3.4,92.431,-26.9,5017.5,0.722,1,0,0,True
36,2,3,True,False,0,1,0,0,0,1,2,61.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
29,0,2,True,False,0,0,1,0,1,0,0,104.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
48,0,1,True,False,0,0,1,0,1,0,0,122.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
51,2,3,False,False,0,1,0,0,1,0,1,40.0,4.0,False,False,-1.8,92.893,-46.2,5099.1,1.291,0,1,0,False
30,2,3,False,False,0,0,0,1,1,0,4,219.0,3.0,True,True,-1.1,94.199,-37.5,4963.6,0.883,0,0,1,True
47,2,3,False,False,0,0,1,0,1,0,1,204.0,6.0,False,False,1.4,93.444,-36.1,5228.1,4.966,1,0,0,False
36,0,2,False,False,0,0,1,0,0,1,3,414.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.966,0,1,0,False
37,2,3,True,False,0,1,0,0,0,1,2,191.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
31,0,2,True,False,0,1,0,0,1,0,0,475.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.299,0,1,0,True
34,2,5,True,False,0,0,1,0,1,0,0,343.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
69,0,0,False,False,0,0,0,1,1,0,0,258.0,3.0,True,True,-1.1,94.199,-37.5,4963.6,0.879,0,1,0,False
42,2,5,False,False,1,0,0,0,1,0,0,226.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
34,0,1,False,False,0,0,1,0,1,0,2,727.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,True
48,0,2,True,False,0,1,0,0,1,0,4,36.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,0,1,0,False
41,0,1,True,True,0,1,0,0,0,1,1,207.0,4.0,False,False,-1.8,92.893,-46.2,5099.1,1.291,0,1,0,False
59,0,0,False,False,0,0,1,0,1,0,2,413.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
50,2,3,True,False,1,0,0,0,0,1,4,182.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
36,2,3,True,True,0,1,0,0,1,0,0,142.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.299,0,1,0,False
38,0,2,True,False,0,1,0,0,0,1,4,100.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
44,0,2,False,False,0,1,0,0,0,1,0,109.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
35,1,3,False,False,0,1,0,0,0,1,2,65.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.281,0,0,1,False
30,2,5,True,False,0,0,1,0,1,0,4,77.0,9.0,False,False,1.4,93.444,-36.1,5228.1,4.963,1,0,0,False
32,2,3,True,False,0,0,1,0,1,0,3,434.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
53,2,4,False,False,0,0,1,0,1,0,2,76.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,0,1,False
36,2,5,True,False,0,1,0,0,1,0,0,231.0,2.0,False,True,-1.8,93.369,-34.8,5008.7,0.635,0,0,1,False
61,2,5,True,True,0,1,0,0,1,0,3,266.0,5.0,False,False,-1.8,93.075,-47.1,5099.1,1.406,0,1,0,True
51,1,5,True,True,1,0,0,0,1,0,3,310.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
69,0,5,True,False,0,1,0,0,1,0,1,207.0,2.0,False,False,-1.8,93.075,-47.1,5099.1,1.423,1,0,0,True
30,1,5,True,False,0,1,0,0,1,0,1,150.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.344,0,0,1,False
53,1,2,False,False,0,0,1,0,1,0,4,127.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.957,1,0,0,False
49,0,4,False,False,0,1,0,0,1,0,1,118.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
35,1,4,True,False,0,1,0,0,1,0,1,206.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
40,1,3,True,False,0,1,0,0,0,1,0,177.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
42,1,2,True,False,0,1,0,0,1,0,2,201.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
41,1,5,False,False,1,0,0,0,1,0,1,349.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,1,0,0,False
31,0,1,False,False,0,0,1,0,1,0,2,421.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
40,2,5,False,False,1,0,0,0,1,0,4,608.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
53,2,5,True,False,0,1,0,0,1,0,2,92.0,2.0,False,True,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
53,2,5,True,False,0,0,1,0,1,0,2,97.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.963,1,0,0,False
48,2,5,True,False,0,1,0,0,1,0,3,126.0,3.0,False,False,-1.8,93.075,-47.1,5099.1,1.365,0,1,0,False
32,0,2,False,False,0,0,1,0,1,0,4,316.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.957,0,0,1,False
27,0,2,True,True,0,0,1,0,1,0,0,119.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
51,0,0,True,False,0,0,1,0,1,0,4,135.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
39,0,5,False,False,0,0,1,0,0,1,4,212.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.967,0,1,0,False
28,0,2,True,False,0,1,0,0,1,0,1,320.0,1.0,False,False,-1.8,92.843,-50.0,5099.1,1.799,0,0,1,True
31,0,0,True,False,0,1,0,0,0,1,2,650.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
58,2,5,False,False,0,0,0,1,1,0,3,272.0,4.0,True,True,-1.1,94.199,-37.5,4963.6,0.878,0,1,0,True
54,0,0,False,False,0,1,0,0,0,1,2,485.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,1,0,0,False
45,2,5,True,False,0,0,1,0,1,0,0,390.0,5.0,False,False,1.4,93.444,-36.1,5228.1,4.965,1,0,0,False
36,0,2,True,False,0,1,0,0,1,0,3,82.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,0,1,0,False
55,2,5,False,False,0,1,0,0,0,1,0,201.0,14.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
51,0,2,True,False,1,0,0,0,1,0,2,359.0,2.0,False,True,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
27,0,3,True,False,0,0,1,0,1,0,2,55.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,0,1,False
41,0,1,False,False,0,0,1,0,1,0,4,159.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,1,0,0,False
40,1,5,False,False,0,0,1,0,1,0,4,144.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
28,1,4,False,False,0,1,0,0,1,0,2,116.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.334,0,0,1,False
57,0,0,False,False,0,1,0,0,1,0,1,674.0,2.0,False,True,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
37,2,5,False,False,0,0,1,0,0,1,0,1009.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,True
58,0,0,False,False,0,0,1,0,1,0,2,84.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.967,0,1,0,False
34,1,4,False,False,0,0,1,0,1,0,0,126.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
28,1,5,True,False,0,1,0,0,0,1,3,129.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,0,1,False
57,1,5,False,False,0,0,1,0,1,0,3,313.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
37,1,3,True,True,0,1,0,0,1,0,0,92.0,1.0,False,True,-1.8,93.075,-47.1,5099.1,1.405,1,0,0,False
37,1,4,True,False,0,1,0,0,0,1,4,200.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
35,2,3,False,False,0,1,0,0,0,1,4,91.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
42,1,3,False,True,0,0,1,0,0,1,1,214.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
30,0,3,False,False,0,1,0,0,1,0,4,268.0,5.0,True,True,-1.8,92.843,-50.0,5099.1,1.64,0,0,1,True
25,1,4,True,False,1,0,0,0,1,0,4,712.0,2.0,True,True,-1.1,94.767,-50.8,4963.6,1.04,0,0,1,True
36,2,5,False,True,0,1,0,0,0,1,3,184.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
49,0,2,False,False,0,1,0,0,0,1,4,283.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
52,2,3,False,False,1,0,0,0,1,0,4,165.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
26,0,5,True,False,0,0,1,0,1,0,3,203.0,1.0,True,True,-1.7,94.027,-38.3,4991.6,0.904,0,0,1,True
56,2,3,False,False,0,1,0,0,0,1,1,242.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
37,2,5,True,False,1,0,0,0,0,1,4,45.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
32,2,5,False,False,0,0,1,0,1,0,1,80.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
36,0,2,True,False,0,1,0,0,1,0,2,181.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.334,0,1,0,False
36,2,3,True,False,0,0,1,0,1,0,4,171.0,11.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
26,0,2,False,False,0,0,1,0,0,1,0,230.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.865,0,1,0,True
48,0,2,False,False,0,1,0,0,1,0,3,214.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.266,0,1,0,False
57,0,0,True,False,0,1,0,0,0,1,3,144.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
45,0,2,True,False,0,1,0,0,1,0,1,829.0,1.0,False,False,-1.8,92.843,-50.0,5099.1,1.51,0,1,0,False
46,1,5,True,False,0,1,0,0,0,1,4,170.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.864,0,1,0,False
38,0,1,True,False,0,0,1,0,0,1,2,362.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,1,0,False
24,1,5,True,False,0,0,1,0,0,1,2,40.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,0,1,False
38,1,4,True,False,0,0,1,0,1,0,1,249.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,0,1,False
60,0,5,True,False,0,1,0,0,0,1,1,245.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
44,1,1,True,False,0,0,1,0,1,0,2,153.0,3.0,True,True,-1.7,94.027,-38.3,4991.6,0.9,1,0,0,True
32,0,2,False,False,0,0,1,0,0,1,1,89.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
38,0,3,False,False,0,0,1,0,1,0,4,102.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
45,2,3,False,False,0,1,0,0,0,1,2,215.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
44,0,0,True,False,0,0,1,0,0,1,1,159.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,0,1,False
44,0,1,True,False,0,1,0,0,1,0,3,102.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,0,1,0,False
31,2,5,False,False,0,1,0,0,0,1,4,239.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,0,1,False
32,0,1,False,False,0,0,1,0,0,1,0,147.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.96,0,1,0,False
45,2,5,False,False,0,1,0,0,0,1,4,134.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
40,1,3,True,False,0,1,0,0,1,0,1,394.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
45,0,4,False,False,0,0,1,0,1,0,3,398.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
44,1,4,False,False,0,0,1,0,0,1,3,171.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.958,0,1,0,False
43,2,3,False,False,1,0,0,0,1,0,2,1011.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.12,0,0,1,True
25,0,3,False,False,0,1,0,0,0,1,4,97.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,0,1,False
47,2,5,False,False,0,1,0,0,0,1,1,202.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
39,2,3,True,False,0,0,1,0,0,1,2,128.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
32,1,5,True,False,0,1,0,0,0,1,2,186.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.27,0,1,0,False
41,1,2,False,False,0,1,0,0,0,1,0,180.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
58,0,0,True,False,0,0,1,0,1,0,1,216.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
42,1,4,True,False,0,1,0,0,0,1,4,149.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.864,0,1,0,False
42,2,5,True,True,0,1,0,0,0,1,4,123.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
53,0,0,True,False,0,0,1,0,0,1,1,1186.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,True
54,0,5,True,True,1,0,0,0,1,0,3,653.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,1,0,0,True
31,2,3,False,True,0,0,1,0,1,0,0,155.0,2.0,True,True,-2.9,92.201,-31.4,5076.2,0.884,0,1,0,True
50,0,2,True,True,0,1,0,0,0,1,2,125.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
48,1,3,True,False,1,0,0,0,1,0,0,82.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,1,0,0,False
30,1,5,False,True,0,0,1,0,1,0,0,132.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,0,1,False
43,1,4,False,False,0,0,1,0,0,1,3,119.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.866,0,1,0,False
36,0,2,False,True,1,0,0,0,1,0,0,131.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
37,1,3,False,True,0,0,1,0,1,0,0,264.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
55,2,5,True,False,0,1,0,0,0,1,3,220.0,7.0,False,False,-1.8,93.369,-34.8,5008.7,0.654,0,1,0,False
47,2,2,False,False,1,0,0,0,0,1,0,53.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
54,1,4,True,False,0,1,0,0,1,0,0,130.0,2.0,False,False,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
26,2,5,False,False,0,0,0,1,1,0,4,351.0,2.0,False,False,-3.4,92.379,-29.8,5017.5,0.803,0,0,1,False
27,2,4,True,False,0,0,1,0,1,0,1,483.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
32,2,5,True,False,0,0,1,0,1,0,0,340.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,0,1,False
43,0,0,True,False,0,0,1,0,1,0,2,402.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
26,2,5,False,False,0,1,0,0,1,0,3,139.0,1.0,False,False,-1.8,92.843,-50.0,5099.1,1.65,0,0,1,True
32,1,3,True,True,0,1,0,0,0,1,2,383.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
32,0,1,True,False,0,1,0,0,0,1,4,165.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
28,0,2,False,True,0,0,1,0,0,1,4,17.0,5.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,1,0,False
33,1,4,True,False,0,1,0,0,1,0,2,519.0,2.0,False,True,-1.8,92.893,-46.2,5099.1,1.334,0,0,1,True
42,1,4,True,False,0,0,1,0,1,0,2,246.0,1.0,False,False,-2.9,92.201,-31.4,5076.2,0.879,0,1,0,False
53,1,2,True,False,0,0,1,0,1,0,0,136.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.97,0,1,0,False
70,0,0,True,False,0,0,1,0,1,0,3,320.0,1.0,False,False,-2.9,92.201,-31.4,5076.2,0.883,0,1,0,False
47,2,5,True,False,0,0,1,0,1,0,3,20.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
43,0,3,True,False,1,0,0,0,1,0,0,107.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
51,0,0,True,False,0,0,1,0,0,1,2,139.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
34,0,5,True,False,0,1,0,0,1,0,1,58.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.266,0,1,0,False
57,0,0,True,False,0,1,0,0,0,1,3,171.0,10.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
41,1,5,True,True,0,0,1,0,1,0,2,184.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
37,2,5,True,False,0,0,1,0,1,0,0,86.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
28,0,5,True,False,0,1,0,0,0,1,0,208.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
31,2,5,True,False,1,0,0,0,1,0,2,424.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,0,1,True
58,0,0,False,False,0,0,1,0,1,0,1,307.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
54,2,3,True,False,0,0,1,0,0,1,0,490.0,12.0,False,False,1.4,94.465,-41.8,5228.1,4.865,0,1,0,False
48,0,4,False,False,0,1,0,0,0,1,2,360.0,1.0,True,True,-1.8,93.876,-40.0,5008.7,0.682,0,1,0,True
50,0,2,True,True,0,1,0,0,0,1,3,184.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,0,1,False
38,1,5,True,False,0,1,0,0,0,1,1,446.0,12.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,0,1,False
37,2,3,False,False,0,1,0,0,1,0,4,123.0,5.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,0,1,0,False
31,1,5,False,True,0,0,1,0,1,0,1,60.0,6.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
28,2,5,False,False,0,0,1,0,1,0,0,114.0,1.0,False,False,-2.9,92.963,-40.8,5076.2,1.26,0,0,1,False
46,1,4,True,False,1,0,0,0,1,0,0,78.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
31,0,1,True,True,0,0,1,0,0,1,1,105.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
31,2,3,True,True,0,0,1,0,0,1,1,343.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
30,2,5,True,False,0,0,1,0,1,0,3,39.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
35,2,5,True,False,1,0,0,0,1,0,3,633.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,0,1,False
30,1,5,True,False,0,1,0,0,0,1,1,683.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,True
34,2,5,False,False,0,1,0,0,0,1,3,134.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
32,1,4,False,True,0,0,1,0,1,0,2,183.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
43,2,5,False,False,1,0,0,0,1,0,2,382.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
57,0,0,False,False,0,0,1,0,0,1,4,19.0,4.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,1,0,False
34,0,0,False,True,0,0,1,0,0,1,1,276.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
32,1,4,False,False,0,1,0,0,1,0,0,688.0,2.0,False,False,-1.8,93.749,-34.6,5008.7,0.645,0,1,0,True
33,2,4,True,False,0,1,0,0,1,0,0,1340.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.244,0,0,1,True
46,2,5,True,False,0,0,1,0,1,0,0,93.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,0,1,False
80,0,0,False,False,0,1,0,0,1,0,4,213.0,3.0,True,True,-1.8,93.369,-34.8,5008.7,0.649,0,1,0,True
45,0,0,True,False,0,1,0,0,0,1,1,243.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
41,0,1,True,True,1,0,0,0,0,1,1,137.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
49,2,3,True,False,0,0,1,0,1,0,3,82.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
50,2,3,False,True,0,1,0,0,0,1,4,223.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
34,2,0,True,False,0,1,0,0,0,1,4,233.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.864,0,1,0,False
47,2,5,True,False,0,0,1,0,1,0,0,145.0,3.0,True,True,-1.7,94.027,-38.3,4991.6,0.904,0,1,0,False
47,1,3,False,False,0,0,1,0,1,0,4,130.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
55,0,1,False,False,0,0,1,0,1,0,1,232.0,4.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
46,0,1,True,False,0,1,0,0,0,1,2,196.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
24,0,3,True,False,0,1,0,0,1,0,3,88.0,1.0,False,False,-1.8,93.075,-47.1,5099.1,1.365,0,0,1,False
32,0,0,True,False,0,0,1,0,1,0,1,145.0,12.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
31,0,3,False,False,0,0,1,0,1,0,2,248.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
31,0,2,True,True,0,1,0,0,0,1,2,248.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
29,2,3,True,False,0,0,1,0,1,0,4,668.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.959,0,1,0,False
48,0,0,False,False,0,1,0,0,1,0,0,420.0,7.0,False,True,-1.8,92.893,-46.2,5099.1,1.244,0,1,0,False
33,2,3,True,False,1,0,0,0,1,0,1,125.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
43,1,5,False,False,1,0,0,0,1,0,4,24.0,9.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
29,1,3,False,False,0,1,0,0,0,1,0,207.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
47,0,0,True,False,0,0,1,0,1,0,0,82.0,4.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
47,2,5,True,False,0,0,1,0,1,0,1,133.0,8.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
33,2,2,False,False,0,1,0,0,0,1,0,511.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
56,2,5,True,False,0,1,0,0,1,0,3,472.0,1.0,False,False,-1.8,93.075,-47.1,5099.1,1.365,0,1,0,False
33,1,5,True,False,0,0,1,0,1,0,1,153.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
30,0,0,True,True,0,1,0,0,0,1,3,331.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,0,1,False
36,2,5,False,False,0,0,1,0,0,1,3,22.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.866,0,1,0,False
50,0,2,True,False,0,0,1,0,1,0,0,36.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.97,0,1,0,False
45,1,3,True,False,0,0,1,0,1,0,1,88.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
38,2,3,True,False,0,1,0,0,1,0,3,882.0,1.0,True,True,-1.8,93.749,-34.6,5008.7,0.659,0,0,1,True
31,0,3,False,False,0,1,0,0,1,0,3,339.0,2.0,False,False,-1.8,93.876,-40.0,5008.7,0.692,0,0,1,False
30,1,4,True,True,0,0,1,0,1,0,4,292.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.957,0,1,0,False
39,1,3,True,False,0,0,1,0,1,0,3,543.0,29.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
37,0,2,False,False,0,0,1,0,0,1,2,203.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,1,0,False
36,0,2,False,False,0,1,0,0,0,1,1,201.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
22,0,4,True,False,0,0,1,0,1,0,4,161.0,4.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
